resp,target,subject,session,stimulus_1,stimulus_2,stimulus_3,stimulus_4,stimulus_5,stimulus_6,stimulus_7
0,0,N,25,-10,-6,-6,-11,-7,-11,-12
1,1,N,25,6,1,2,-1,3,-4,4
0,0,N,25,-3,-7,-4,-5,-7,-2,2
1,1,N,25,10,10,12,16,11,10,7
1,1,N,25,7,9,5,9,9,12,9
0,0,N,25,-5,-10,-6,-13,-5,-10,-9
1,1,N,25,9,16,14,12,13,9,12
0,0,N,25,-16,-12,-10,-10,-15,-15,-9
0,1,N,25,3,-1,0,1,3,0,4
0,0,N,25,-6,-2,-2,1,-4,-5,1
0,0,N,25,-11,-10,-18,-7,-12,-14,-12
0,0,N,25,-5,-8,-3,-5,-1,-6,-3
1,1,N,25,10,7,9,13,14,13,9
1,1,N,25,3,4,4,-1,7,4,4
0,1,N,25,3,1,0,3,-1,2,4
0,1,N,25,3,1,-1,4,4,6,-1
0,0,N,25,-11,-8,-3,-12,-11,-11,-17
0,0,N,25,2,-2,-7,-4,-8,-7,-5
0,0,N,25,1,2,-9,-1,0,1,-4
1,0,N,25,-0,-9,-5,-7,-8,-3,-2
1,1,N,25,12,14,8,10,8,7,7
1,1,N,25,11,6,13,9,11,8,10
1,1,N,25,3,1,1,5,8,3,1
0,0,N,25,-16,-10,-9,-11,-10,-13,-8
1,1,N,25,9,8,16,10,9,10,11
1,1,N,25,4,-1,1,6,1,6,6
1,1,N,25,4,4,8,3,5,2,3
1,1,N,25,9,3,8,3,8,0,3
0,1,N,25,3,2,10,2,2,7,11
0,0,N,25,-1,-2,-4,-5,-6,-7,-1
1,1,N,25,3,1,1,4,5,7,2
1,0,N,25,-4,-4,0,0,0,4,4
0,0,N,25,-7,-8,-5,-7,-3,-6,-3
1,1,N,25,2,2,8,-1,3,7,9
0,1,N,25,4,5,-0,-4,1,-2,2
0,0,N,25,-4,-4,0,0,0,4,4
0,0,N,25,-5,-6,0,-7,-7,-6,-3
0,0,N,25,-8,-8,-11,-6,-14,-10,-9
0,0,N,25,-2,0,-6,-9,-6,-4,-0
1,1,N,25,2,2,3,8,5,2,2
1,0,N,25,-0,-2,2,-4,1,2,1
1,1,N,25,7,0,10,0,3,3,4
1,1,N,25,2,1,-0,4,3,5,1
0,0,N,25,-14,-9,-17,-4,-16,-12,-10
1,1,N,25,8,14,13,15,10,5,6
1,1,N,25,3,2,-1,4,9,4,1
1,1,N,25,12,12,11,8,10,11,13
0,1,N,25,14,11,9,10,8,7,9
0,0,N,25,-5,-2,-10,-3,-4,-3,-6
1,1,N,25,3,6,3,7,4,4,8
1,1,N,25,4,7,8,6,5,6,5
0,0,N,25,-8,-7,-10,-10,-8,-8,-8
0,0,N,25,-13,-11,-11,-7,-7,-8,-14
0,0,N,25,-4,-4,0,0,0,4,4
1,1,N,25,-0,4,2,-4,3,-0,2
0,0,N,25,-8,-7,-7,-4,3,-3,-3
1,0,N,25,-4,-4,-6,2,-11,-7,-2
0,0,N,25,-8,1,-5,-2,-12,0,-0
0,0,N,25,-7,-9,-5,-1,-2,-4,-5
0,0,N,25,-0,-4,-4,-5,-3,-2,-5
0,1,N,25,2,-6,3,2,4,2,1
1,1,N,25,3,1,2,2,1,6,-5
0,0,N,25,1,-2,-0,1,-2,-1,1
1,1,N,25,0,3,6,6,4,-6,2
0,0,N,25,-12,-10,-10,-10,-15,-12,-11
0,1,N,25,5,0,3,7,2,-2,6
1,1,N,25,0,4,-1,2,-0,-2,-0
0,0,N,25,-9,-12,-9,-8,-10,-11,-10
1,1,N,25,13,11,10,11,12,9,10
0,0,N,25,4,-1,2,0,-2,-4,-2
0,0,N,25,-16,-10,-14,-7,-10,-9,-8
0,0,N,25,-5,-5,-3,-2,-2,-5,-1
1,1,N,25,5,1,5,-3,9,1,9
1,1,N,25,5,9,-4,2,-0,5,6
0,0,N,25,-2,-9,-11,3,-4,-3,-5
0,1,N,25,0,-0,1,-2,4,-0,-1
0,0,N,25,-6,-5,-12,-12,-11,-6,-6
0,0,N,25,-15,-7,-13,-8,-14,-8,-5
0,1,N,25,-2,0,-1,-1,1,4,3
0,0,N,25,-6,-0,-5,-6,-6,-3,-5
0,0,N,25,-6,-10,-7,-1,-3,-2,-5
1,1,N,25,8,1,4,-1,3,4,9
0,0,N,25,-5,-3,2,1,-6,-1,-3
0,1,N,25,-2,5,-0,2,-1,4,3
0,0,N,25,0,-6,-6,-7,1,-4,-4
1,1,N,25,5,16,12,11,16,9,13
0,1,N,25,7,4,4,3,0,1,1
0,0,N,25,-17,-11,-12,-9,-12,-12,-9
0,0,N,25,-12,-7,-12,-5,-9,-9,-10
0,1,N,25,-1,-8,4,4,2,3,-2
1,1,N,25,2,4,5,5,1,4,4
0,0,N,25,-6,-2,1,-5,-2,5,-2
0,0,N,25,-7,-5,-5,-2,-6,-3,-0
1,0,N,25,-2,-4,-9,-6,-3,-1,-4
0,0,N,25,-13,-12,-9,-11,-9,-12,-12
0,0,N,25,-1,-1,-2,-3,0,-6,-3
1,1,N,25,10,13,10,13,11,11,11
0,0,N,25,4,4,0,0,0,-4,-4
1,1,N,25,14,8,11,11,15,12,12
1,1,N,25,5,4,3,3,3,3,1
1,1,N,25,1,-3,2,1,-7,3,3
0,0,N,25,-5,-4,-7,-8,-6,-3,-9
1,1,N,25,4,4,4,8,4,4,4
0,0,N,25,-14,-11,-15,-11,-9,-5,-11
1,1,N,25,7,3,5,8,8,1,3
0,0,N,25,-12,-17,-8,-15,-12,-8,-11
0,0,N,25,-6,-1,-1,-2,-7,-7,-2
1,1,N,25,3,3,-1,4,8,4,5
1,1,N,25,7,10,7,9,11,10,13
1,1,N,25,1,1,8,4,5,2,4
0,0,N,25,-1,2,-3,0,-0,-0,1
0,0,N,25,-9,-8,-10,-11,-9,-10,-10
0,1,N,25,1,0,4,3,-0,4,4
1,1,N,25,14,11,10,10,14,10,7
1,0,N,25,-5,-5,-5,1,-4,4,4
1,1,N,25,11,11,14,13,9,11,15
1,1,N,25,6,7,0,2,2,1,2
1,1,N,25,-1,5,6,-1,1,3,11
0,1,N,25,1,3,-2,5,1,0,3
0,0,N,25,8,2,-4,0,-4,0,-2
1,1,N,25,2,4,5,5,7,2,4
0,0,N,25,-3,1,-2,-5,-1,-2,4
1,1,N,25,-0,4,-2,2,6,2,5
1,1,N,25,4,6,10,12,16,16,12
0,0,N,25,1,-0,-2,3,2,-3,-1
1,1,N,25,3,8,3,1,6,0,-1
0,0,N,25,-1,-4,-4,1,-3,-6,-9
0,0,N,25,-3,-3,-3,-6,1,-2,-9
1,1,N,25,-2,6,4,4,7,4,2
0,0,N,25,-8,-10,-11,-10,-12,-15,-14
1,1,N,25,0,2,-5,5,5,2,2
0,0,N,25,-2,-10,-5,-7,-5,-3,-4
0,0,N,25,-1,-6,-2,-2,-7,-3,-2
1,1,N,25,-4,0,6,8,5,7,6
0,0,N,25,-5,-4,-5,-7,3,-4,-10
1,1,N,25,10,16,16,10,11,8,11
0,1,N,25,-2,-1,-1,4,-1,5,1
1,0,N,25,2,-3,-3,-2,-2,2,-3
0,1,N,25,5,6,5,7,6,0,2
0,0,N,25,-7,-9,-6,-11,-14,-13,-8
0,0,N,25,-8,-5,-2,-2,-1,-9,-5
1,0,N,25,1,-7,-11,-8,-3,-3,-4
1,1,N,25,8,8,12,7,12,10,11
0,0,N,25,-6,-8,0,-7,-8,-0,-4
0,0,N,25,0,-2,-2,-5,-2,-6,-1
1,1,N,25,4,2,2,9,4,-0,0
1,1,N,25,-0,7,1,-2,-5,1,5
1,1,N,25,17,16,14,12,9,10,9
1,1,N,25,1,2,5,8,4,-0,3
0,0,N,25,0,-6,3,-2,-4,-7,-1
1,0,N,25,4,1,-6,-8,-6,-5,-5
1,1,N,25,2,9,3,8,7,2,1
0,0,N,25,-16,-8,-11,-13,-8,-5,-13
1,1,N,25,-2,5,4,3,-2,6,2
0,1,N,25,1,3,6,4,-2,4,1
0,0,N,25,-4,-4,-0,-6,-3,-7,-4
1,1,N,26,11,11,13,11,7,10,16
0,0,N,26,-15,-9,-12,-10,-11,-13,-10
1,1,N,26,8,12,16,4,12,12,10
1,1,N,26,7,10,10,14,10,12,4
0,0,N,26,-11,-10,-10,-13,-10,-15,-11
1,1,N,26,12,12,8,13,11,12,10
0,1,N,26,11,8,9,5,10,7,14
1,1,N,26,11,9,8,16,10,6,7
1,1,N,26,6,14,14,9,11,9,8
1,1,N,26,7,9,5,9,9,12,9
1,0,N,26,4,4,0,0,0,-4,-4
0,1,N,26,5,16,12,11,13,9,6
0,1,N,26,12,7,14,7,15,6,9
1,1,N,26,10,11,13,7,13,14,10
0,0,N,26,-9,-12,-15,-7,-10,-14,-8
1,1,N,26,11,16,11,16,9,14,15
0,0,N,26,-11,-8,-3,-12,-11,-11,-17
1,1,N,26,4,13,10,10,13,11,9
0,0,N,26,-12,-17,-8,-15,-12,-8,-11
0,0,N,26,-5,-4,-1,-5,-3,-5,-6
0,1,N,26,0,3,6,6,4,-6,2
1,1,N,26,5,5,5,4,1,3,5
0,0,N,26,-0,-3,-3,-3,-7,3,-6
0,1,N,26,-2,2,5,-1,2,9,2
1,1,N,26,6,-0,3,3,5,6,4
0,0,N,26,-1,-1,-7,-2,-2,0,-6
0,0,N,26,-10,-11,-11,-13,-11,-11,-13
1,1,N,26,13,10,13,10,13,10,10
1,1,N,26,5,-2,7,6,8,6,5
1,1,N,26,12,7,9,13,8,5,13
0,1,N,26,11,5,8,13,8,13,13
0,0,N,26,-11,-12,-15,-10,-11,-9,-13
1,1,N,26,12,12,11,9,8,14,11
1,1,N,26,6,4,2,7,2,-1,4
0,0,N,26,-3,-5,-1,-3,-4,-3,-1
0,0,N,26,-9,-9,-9,-3,-8,0,-0
1,1,N,26,10,10,12,16,11,10,7
1,1,N,26,11,13,10,11,16,11,5
0,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-3,-4,-6,-5,-2,-2,-5
0,0,N,26,4,-2,-8,-4,-8,-3,-6
0,0,N,26,-10,-9,-9,-13,-5,-9,-15
0,0,N,26,-11,-7,-10,-8,-17,-11,-8
1,1,N,26,12,11,12,10,11,6,11
0,0,N,26,-17,-8,-9,-11,-11,-11,-5
1,1,N,26,14,8,9,13,13,6,13
0,0,N,26,-8,-14,-15,-9,-11,-13,-15
1,0,N,26,-4,-4,0,0,0,4,4
1,0,N,26,-1,-4,-4,1,1,-4,-1
1,1,N,26,14,7,16,7,10,10,11
1,1,N,26,2,5,2,-1,4,2,3
0,0,N,26,-12,-10,-5,-5,-13,-8,-9
0,0,N,26,-7,-9,-6,-11,-14,-13,-8
0,0,N,26,-8,-7,-7,-4,3,-3,-3
0,0,N,26,-11,-9,-11,-7,-11,-9,-10
1,1,N,26,10,10,6,11,15,11,12
0,0,N,26,-15,-6,-12,-8,-18,-6,-7
0,0,N,26,-11,-6,-13,-14,-11,-8,-14
0,0,N,26,-17,-11,-12,-9,-12,-12,-9
0,0,N,26,-6,-8,-15,-6,-10,-13,-11
0,0,N,26,4,-1,-3,-0,-3,1,2
0,0,N,26,-1,-4,-1,1,4,-1,1
0,0,N,26,-9,-14,-10,-10,-7,-12,-6
1,1,N,26,11,7,7,7,10,12,11
1,1,N,26,14,10,11,15,14,7,9
0,0,N,26,-6,-2,-2,1,-4,-5,1
1,1,N,26,8,8,7,5,10,14,12
0,0,N,26,-13,-12,-18,-9,-11,-13,-12
1,1,N,26,14,11,14,14,11,7,6
0,0,N,26,-9,-12,-15,-14,-11,-8,-12
0,0,N,26,-15,-16,-9,-11,-15,-11,-12
0,0,N,26,-9,-10,-12,-13,-10,-8,-13
1,1,N,26,10,7,10,13,12,11,6
1,1,N,26,3,4,4,-1,7,4,4
1,0,N,26,4,4,0,0,0,-4,-4
1,1,N,26,4,5,2,4,4,3,8
1,1,N,26,9,11,6,9,11,10,7
0,0,N,26,1,-10,-4,-3,-2,-6,-5
0,0,N,26,2,-1,2,0,-3,-1,-1
0,0,N,26,-4,-4,0,0,0,4,4
1,0,N,26,-4,-4,-6,2,-11,-7,-2
0,0,N,26,-4,-7,-12,-6,-12,-4,-10
0,0,N,26,-6,-5,-8,-7,-6,-1,-2
1,1,N,26,14,12,14,6,12,9,14
1,1,N,26,9,11,10,11,10,5,8
0,0,N,26,-11,-13,-11,-6,-12,-8,-10
0,1,N,26,2,2,8,-1,3,7,9
1,1,N,26,14,8,11,11,15,12,12
0,0,N,26,-2,0,-7,-7,-7,-6,-4
0,0,N,26,-3,-4,-6,-1,-2,-7,-5
1,1,N,26,6,14,8,13,5,10,8
1,1,N,26,11,12,11,9,14,14,12
0,1,N,26,4,8,6,0,7,3,6
1,0,N,26,-4,-4,0,0,0,4,4
1,0,N,26,4,4,0,0,0,-4,-4
1,0,N,26,-1,-2,-4,-5,-6,-7,-1
1,1,N,26,4,6,10,12,16,16,12
0,0,N,26,-3,-7,-4,-5,-7,-2,2
0,0,N,26,-8,-10,-8,-7,-9,-17,-12
0,0,N,26,-3,-5,-7,-6,-5,-8,-8
1,1,N,26,13,13,14,12,10,8,12
1,1,N,26,10,16,16,10,11,8,11
1,1,N,26,10,6,13,13,13,7,14
1,1,N,26,15,12,8,13,13,14,9
1,1,N,26,3,6,3,7,4,4,8
0,0,N,26,-0,-6,-5,2,-4,-2,-3
0,0,N,26,-1,-2,-6,-5,-6,-4,-4
0,0,N,26,-12,-10,-12,-14,-4,-10,-17
1,1,N,26,10,8,7,11,12,14,9
0,0,N,26,-6,-12,-4,-9,-11,-13,-7
1,1,N,26,10,13,15,8,13,9,8
0,0,N,26,-4,-7,-5,2,0,-4,-5
1,1,N,26,8,10,5,14,13,10,17
0,0,N,26,-5,-10,-6,-13,-5,-10,-9
0,0,N,26,-14,-13,-13,-10,-10,-12,-9
0,0,N,26,-12,-8,-16,-10,-11,-9,-12
0,0,N,26,-12,-14,-14,-7,-13,-8,-9
0,0,N,26,-16,-11,-8,-6,-7,-8,-10
1,1,N,26,3,6,12,14,12,9,8
1,1,N,26,5,16,12,11,16,9,13
0,0,N,26,-5,-15,-4,-14,-12,-10,-12
0,0,N,26,-4,3,-3,-5,-9,-2,1
0,0,N,26,-13,-18,-11,-11,-11,-9,-11
1,1,N,26,9,11,11,12,8,11,10
1,1,N,26,4,6,4,2,2,3,5
1,1,N,26,17,16,14,12,9,10,9
1,0,N,26,-3,-2,-6,-5,-9,1,-6
1,1,N,26,16,11,6,10,11,9,9
0,1,N,26,4,1,5,0,4,4,2
1,1,N,26,9,4,5,4,6,5,-1
0,0,N,26,-3,-4,-8,-3,-7,-3,-5
0,0,N,26,-2,-9,-11,3,-4,-3,-5
0,1,N,26,8,10,13,10,5,11,8
1,0,N,26,-3,-3,-5,-3,-1,-13,-1
0,0,N,26,-14,-12,-10,-12,-11,-9,-7
1,1,N,26,11,9,11,11,8,5,4
1,1,N,26,13,12,8,12,10,9,4
1,1,N,26,16,15,14,9,10,9,10
1,1,N,26,9,8,6,13,12,6,13
0,0,N,26,-5,-0,-10,-3,-5,-5,-7
0,0,N,26,-15,-7,-13,-8,-14,-8,-5
0,0,N,26,-10,-11,-15,-11,-9,-9,-7
0,0,N,26,-6,-7,-10,-9,-8,-9,-12
1,1,N,26,6,7,3,9,2,3,2
0,0,N,26,-1,0,-3,-5,-5,-4,-3
0,0,N,26,-16,-8,-11,-13,-8,-5,-13
1,0,N,26,4,4,0,0,0,-4,-4
0,0,N,26,-6,-1,-1,-2,-7,-7,-2
1,1,N,26,5,1,5,6,2,5,9
0,0,N,26,-0,-5,-4,-3,-6,-2,-10
0,0,N,26,-8,-10,-10,-5,-10,-13,-15
1,1,N,26,7,11,9,7,15,2,12
0,0,N,26,-5,-12,-11,-11,-9,-13,-14
1,1,N,26,9,9,7,-1,5,2,-2
0,1,N,26,0,6,7,1,8,2,3
1,1,N,26,12,15,3,9,7,11,13
1,1,N,26,11,9,15,15,6,8,8
0,1,N,26,2,6,7,6,5,3,8
1,1,N,26,7,10,7,9,11,10,13
0,0,N,26,-10,-12,-10,-14,-14,-8,-8
0,0,N,26,-1,-1,-2,-3,0,-6,-3
0,0,N,26,-1,2,-5,1,-3,-2,0
1,1,N,26,13,10,11,10,7,7,7
1,1,N,26,11,11,11,9,12,11,13
0,0,N,26,-6,-5,-5,0,-5,1,-3
0,0,N,26,-12,-5,-6,-7,-13,-7,-12
0,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-1,-5,-4,-6,-3,-7,-3
0,0,N,26,-12,-7,-13,-8,-11,-13,-12
0,1,N,26,0,3,1,-2,3,2,4
1,1,N,26,9,16,10,15,14,8,7
0,0,N,26,-7,-15,-12,-14,-15,-10,-9
1,1,N,26,2,5,9,6,-0,4,3
1,1,N,26,8,14,13,15,10,5,6
1,0,N,26,4,4,0,0,0,-4,-4
0,0,N,26,-8,-7,-1,-8,2,2,-2
1,1,N,26,9,12,10,10,8,12,2
0,0,N,26,-1,-1,1,-5,-7,-3,-2
1,1,N,26,2,5,12,4,-1,1,9
0,0,N,26,-5,-1,-3,-2,-5,-4,-9
1,1,N,26,5,0,8,2,6,2,4
0,0,N,26,-13,-11,-10,-13,-10,-10,-5
0,0,N,26,-16,-11,-10,-10,-10,-9,-14
0,0,N,26,-10,-11,-7,-12,-10,-14,-11
0,0,N,26,-5,-5,-4,-0,-2,-2,-5
0,1,N,26,3,3,2,1,7,3,1
0,1,N,26,0,4,-1,2,-0,-2,-0
1,1,N,26,6,10,14,11,7,16,10
0,0,N,26,-10,-10,-12,-11,-10,-17,-13
0,0,N,26,-16,-14,-9,-7,-4,-13,-11
1,1,N,26,10,10,13,16,5,15,10
0,0,N,26,-6,-12,-12,-14,-6,-10,-10
0,0,N,26,-8,-11,-7,-13,-9,-4,-12
0,1,N,26,7,6,2,-6,9,-0,5
1,0,N,26,-2,0,-6,-9,-6,-4,-0
0,0,N,26,-4,-4,0,0,0,4,4
1,1,N,26,9,10,9,10,11,5,12
1,1,N,26,12,14,13,14,11,14,12
1,1,N,26,6,5,2,2,3,2,5
0,0,N,26,-13,-11,-11,-7,-7,-8,-14
0,0,N,26,-10,-10,-12,-12,-14,-14,-14
1,1,N,26,13,13,13,13,6,7,9
0,0,N,26,-5,-4,2,-1,0,1,2
0,0,N,26,-12,-10,-10,-10,-15,-12,-11
1,1,N,26,3,7,13,15,12,13,12
1,1,N,26,3,1,5,5,5,6,2
1,1,N,26,10,7,9,13,14,13,9
1,1,N,26,5,12,13,6,8,10,18
0,1,N,26,7,1,5,6,1,7,5
0,0,N,26,-8,-10,-13,-14,-9,-12,-9
0,1,N,26,1,6,10,5,8,6,0
1,1,N,26,9,15,9,8,13,7,5
0,0,N,26,-7,-1,-6,1,-2,-3,1
0,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-9,-8,-10,-11,-9,-10,-10
1,1,N,26,4,12,11,10,11,7,9
1,1,N,26,1,1,8,4,5,2,4
1,1,N,26,0,-0,1,-2,4,-0,-1
1,1,N,26,12,9,16,13,7,14,9
0,0,N,26,1,-5,-2,-4,-6,-8,-6
1,1,N,26,3,2,10,2,2,7,11
0,0,N,26,-8,-7,-10,-10,-8,-8,-8
0,0,N,26,-3,-6,-11,-4,2,-3,-3
0,0,N,26,-8,-12,-12,-13,-7,-7,-5
0,1,N,26,6,1,1,2,2,6,1
0,0,N,26,-4,-4,-10,-10,-9,-12,-15
1,1,N,26,11,6,13,11,8,11,9
1,1,N,26,12,9,14,10,13,13,13
1,0,N,26,4,4,0,0,0,-4,-4
1,1,N,26,7,5,-1,5,7,8,1
1,1,N,26,12,10,10,11,2,14,12
0,1,N,26,3,2,-1,4,9,4,1
0,0,N,26,-11,-6,-9,-8,-14,-15,-9
0,0,N,26,-10,-9,-7,-15,-12,-10,-13
1,1,N,26,11,11,14,13,9,11,15
1,1,N,26,2,5,10,8,7,6,2
0,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-0,-2,-2,-7,-6,-5,-4
0,1,N,26,3,2,0,1,3,2,1
0,0,N,26,-11,-8,-11,-11,-7,-14,-12
0,0,N,26,-10,-9,-14,-11,-8,-13,-13
1,1,N,26,12,11,14,12,10,6,11
1,1,N,26,5,3,-2,8,0,3,1
1,1,N,26,12,8,13,10,15,10,9
1,1,N,26,11,12,11,5,11,15,13
0,0,N,26,-8,-2,-13,-12,-18,-7,-13
0,0,N,26,-11,-10,-18,-7,-12,-14,-12
1,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-7,-12,-13,-17,-11,-4,-6
1,1,N,26,12,4,11,15,8,5,13
1,0,N,26,4,4,0,0,0,-4,-4
0,0,N,26,-8,-3,-8,-13,-13,-10,-8
1,1,N,26,10,10,13,11,14,10,8
0,0,N,26,4,4,0,0,0,-4,-4
1,1,N,26,9,8,16,10,9,10,11
1,1,N,26,13,5,13,6,12,13,9
0,0,N,26,-13,-6,-12,-9,-14,-11,-10
0,0,N,26,-12,-13,-13,-9,-8,-11,-14
0,0,N,26,-0,1,-4,-8,-2,-6,-2
1,1,N,26,13,11,10,11,12,9,10
1,0,N,26,3,-4,-4,-5,-0,-3,-7
0,0,N,26,4,4,0,0,0,-4,-4
1,1,N,26,7,7,6,11,12,9,13
1,1,N,26,9,13,11,11,15,7,15
1,1,N,26,13,10,13,11,14,10,17
0,0,N,26,-12,-12,-10,-9,-9,-12,-7
0,0,N,26,-10,-10,-7,-12,-8,-13,-13
0,0,N,26,-3,-5,-4,-2,-6,-5,-3
1,1,N,26,4,7,8,6,5,6,5
1,1,N,26,4,1,6,5,-3,7,6
0,0,N,26,-3,-6,-12,-15,-13,-12,-12
1,1,N,26,12,16,8,12,11,10,9
0,0,N,26,-8,-8,-9,-9,-14,-17,-16
0,1,N,26,-1,3,1,6,4,5,5
0,0,N,26,-2,-1,-2,-3,-2,-5,-7
1,1,N,26,9,8,10,15,12,8,9
0,0,N,26,-3,-6,-6,-9,-6,-10,-5
0,0,N,26,-8,-7,-13,-8,-13,-9,-10
1,0,N,26,-3,-6,-3,-2,-3,-5,-2
1,1,N,26,9,10,12,12,14,9,11
0,0,N,26,-14,-11,-15,-11,-9,-5,-11
0,0,N,26,-14,-15,-12,-14,-10,-13,-10
1,1,N,26,12,12,9,9,11,13,15
1,1,N,26,8,9,7,11,13,14,15
1,1,N,26,6,4,5,6,4,10,-1
0,0,N,26,-4,-9,-12,-4,-10,-7,-10
0,0,N,26,-4,-9,-3,-4,-3,-4,1
0,0,N,26,-7,-10,-11,-11,-9,-8,-11
1,1,N,26,10,14,9,12,16,15,2
1,1,N,26,6,11,11,9,7,7,15
1,1,N,26,7,9,8,11,12,14,6
0,0,N,26,-11,-12,-12,-10,-10,-9,-10
0,0,N,26,-7,-11,-14,-10,-12,-6,-15
0,0,N,26,-8,-10,-11,-10,-12,-15,-14
1,0,N,26,-9,-10,-10,-7,-5,-10,-11
0,0,N,26,-7,-1,-1,-9,-6,-5,-5
0,0,N,26,-7,-1,2,-5,-9,-7,-1
1,1,N,26,-2,0,0,2,6,6,2
0,1,N,26,9,10,15,12,6,10,11
1,1,N,26,10,12,11,12,14,11,15
1,1,N,26,6,9,3,4,2,8,3
1,1,N,26,-2,0,-1,-1,1,4,3
0,0,N,26,-4,-5,-2,-7,-2,-2,-3
1,1,N,26,1,-3,1,-2,0,0,3
1,0,N,26,-2,-5,-11,-2,-5,-7,-7
1,1,N,26,7,9,13,9,13,12,7
1,1,N,26,11,9,8,12,10,13,10
1,1,N,26,5,3,2,1,5,3,2
0,0,N,26,-14,-12,-9,-9,-8,-15,-11
1,1,N,26,7,12,16,9,9,5,7
0,1,N,26,1,6,1,2,0,-2,-3
0,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-4,-4,0,0,0,4,4
1,1,N,26,9,14,9,11,12,11,8
0,0,N,26,-12,-15,-7,-14,-14,-7,-11
1,0,N,26,-10,-6,-6,-11,-7,-11,-12
0,0,N,26,-13,-10,-13,-7,-12,-10,-12
1,1,N,26,8,7,11,16,13,9,11
1,1,N,26,4,6,-1,9,8,6,6
0,0,N,26,-1,-5,-4,-4,-4,-10,-2
0,0,N,26,-7,-6,-7,-11,-14,-9,-12
0,0,N,26,2,-3,-4,-4,-5,-5,-1
1,1,N,26,13,7,10,10,12,10,8
1,1,N,26,5,4,0,1,1,-3,7
1,1,N,26,9,11,15,9,10,15,18
1,1,N,26,1,2,5,8,4,-0,3
1,1,N,26,12,14,11,9,11,13,13
1,1,N,26,9,10,11,7,3,11,7
0,0,N,26,-6,-7,-9,-12,-8,-14,-11
1,1,N,26,13,10,11,15,13,12,13
1,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-12,-11,-12,-13,-9,-11,-12
0,0,N,26,-7,-12,-9,-8,-13,-10,-8
1,1,N,26,2,4,0,4,5,1,2
1,1,N,26,4,2,6,4,5,4,10
1,1,N,26,6,3,6,2,3,8,7
1,0,N,26,-4,-4,0,0,0,4,4
0,0,N,26,-13,-16,-12,-8,-9,-10,-12
0,0,N,26,-6,-11,-9,-4,-6,-6,-8
1,0,N,26,-8,-5,-9,-8,-10,-13,-13
1,0,N,26,-8,-16,-12,-13,-12,-9,-10
1,0,N,26,-7,-7,-11,-12,-11,-11,-8
1,1,N,26,9,12,9,10,15,9,6
0,0,N,26,-16,-12,-10,-10,-15,-15,-9
0,0,N,26,-1,-6,2,-2,-3,-5,-1
1,1,N,26,11,11,13,8,13,7,9
0,0,N,26,-5,-9,-6,-7,-7,-4,-0
0,1,N,26,2,3,4,5,6,-2,2
1,0,N,26,-17,-7,-9,-14,-4,-11,-12
1,1,N,26,1,0,4,3,-0,4,4
0,0,N,26,-8,-8,-11,-6,-14,-10,-9
1,1,N,26,12,6,8,9,7,7,11
1,1,N,26,12,6,10,11,9,7,9
1,1,N,26,3,8,3,3,7,-4,9
1,1,N,26,16,8,11,8,16,10,8
1,1,N,26,13,14,6,8,10,13,6
0,0,N,26,4,4,0,0,0,-4,-4
0,1,N,26,9,11,9,8,9,16,13
0,0,N,26,-10,-9,-13,-11,-12,-5,-10
0,0,N,26,-1,2,-1,-4,-4,4,2
1,1,N,26,8,4,8,15,10,8,14
0,0,N,26,-5,-5,-3,-2,-3,-7,1
1,1,N,26,10,7,7,10,6,8,11
0,0,N,26,-13,-7,-11,-3,-11,-10,-14
1,1,N,26,7,5,4,8,11,7,4
0,0,N,26,-10,-7,-11,-8,-10,-14,-6
0,0,N,26,-6,-5,-12,-12,-11,-6,-6
0,0,N,26,-5,-8,-3,-5,-1,-6,-3
1,1,N,26,8,-1,5,3,6,0,4
0,0,N,26,-8,-11,-9,-10,-10,-10,-11
0,1,N,26,10,8,4,5,11,11,8
1,1,N,26,3,3,6,6,6,8,5
1,1,N,26,12,8,13,14,11,9,5
1,1,N,26,10,12,12,6,9,12,13
1,1,N,26,5,1,5,-3,9,1,9
0,0,N,26,-13,-12,-9,-11,-9,-12,-12
0,0,N,26,-10,-9,-9,-5,-15,-8,-9
1,0,N,26,-16,-8,-10,-1,-5,-9,-5
0,0,N,26,-9,-6,-6,-4,-4,-9,-7
0,0,N,26,-9,-12,-9,-8,-10,-11,-10
1,1,N,26,10,13,10,13,11,11,11
1,1,N,26,14,11,10,10,14,10,7
1,0,N,26,-12,-7,-12,-5,-9,-9,-10
1,1,N,26,6,6,5,4,-1,-0,5
1,1,N,26,-0,7,3,-2,0,8,1
0,0,N,26,-5,-4,-7,-8,-6,-3,-9
0,0,N,26,0,-5,-6,-5,-3,-3,-4
0,0,N,26,-13,-7,-12,-12,-13,-10,-12
1,1,N,26,15,8,14,10,10,6,7
0,0,N,26,-5,-9,-13,-10,-15,-13,-12
0,0,N,26,-12,-5,-14,-8,-13,-14,-8
1,1,N,26,-2,5,-0,2,-1,4,3
0,1,N,26,1,4,7,4,6,4,4
0,0,N,26,1,-7,-11,-8,-3,-3,-4
